City,Price(P),Change(P),Price(D),Change(D)
East District,101.50 ₹/L,+ 1.00,88.80 ₹/L,+ 1.00
North District,101.50 ₹/L,+ 1.00,88.80 ₹/L,+ 1.00
South District,101.50 ₹/L,+ 1.00,88.80 ₹/L,+ 1.00
West District,101.50 ₹/L,+ 1.00,88.80 ₹/L,+ 1.00
